Shank3	15	behavior | hearing/vestibular/ear | integument | limbs/digits/tail | nervous system | taste/olfaction
Shh	5	cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | reproductive | skeleton | vision/eye
Sig	6	hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | vision/eye
Six1	12	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | nervous system | renal/urinary | skeleton
Six4	12	
skc15	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | pigmentation
Skida1	2	endocrine/exocrine | hearing/vestibular/ear | hematopoietic | immune | mortality/aging | nervous system | reproductive
Slc1a3	15	behavior | cellular | hearing/vestibular/ear | homeostasis | nervous system | vision/eye
Slc4a2	5	behavior | craniofacial | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | mortality/aging | skeleton
Slc4a7	14	cardiovascular | cellular | hearing/vestibular/ear | nervous system | skeleton | vision/eye
Slc4a10	2	hearing/vestibular/ear
Slc4a11	2	hearing/vestibular/ear | vision/eye
Slc7a8	14	behavior | hearing/vestibular/ear | nervous system | skeleton
Slc12a2	18	behavior | hearing/vestibular/ear
Slc12a5	2	behavior | hearing/vestibular/ear | nervous system
Slc12a6	2	behavior | cardiovascular | cellular | hearing/vestibular/ear | muscle | nervous system | skeleton | vision/eye
Slc12a7	13	hearing/vestibular/ear
Slc17a5	9	behavior | cellular | growth/size/body | hearing/vestibular/ear | homeostasis | mortality/aging | nervous system | vision/eye
Slc17a8	10	behavior | hearing/vestibular/ear | nervous system
Slc19a2	1	endocrine/exocrine | hearing/vestibular/ear | hematopoietic | mortality/aging | nervous system | reproductive
Slc24a5	2	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation | vision/eye
Slc25a1	16	craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | nervous system | skeleton | vision/eye
Slc25a13	6	behavior | hearing/vestibular/ear | nervous system
Slc26a4	12	behavior | endocrine/exocrine | hearing/vestibular/ear | nervous system
Slc26a5	5	hearing/vestibular/ear
Slc30a4	2	behavior | cellular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | immune | integument | mortality/aging | pigmentation | vision/eye
Slc44a2	9	growth/size/body | hearing/vestibular/ear | nervous system
Slitrk6	14	behavior | growth/size/body | hearing/vestibular/ear | nervous system
Smg9	7	cardiovascular | craniofacial | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | respiratory | skeleton | vision/eye
Smn1	13	behavior | cellular | embryo | growth/size/body | mortality/aging | nervous system | skeleton
Smo	6	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | respiratory | skeleton | vision/eye
Smurf1	5	
Smurf2	11	
Snap25	2	behavior | growth/size/body | hearing/vestibular/ear | nervous system | skeleton | vision/eye
snol	4	craniofacial | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | skeleton
Snx29	16	hearing/vestibular/ear
Sobp	10	behavior | hearing/vestibular/ear
Sod1	16	hearing/vestibular/ear | hematopoietic | immune | liver/biliary | nervous system
Sox2	3	behavior | hearing/vestibular/ear | integument | mortality/aging | nervous system | pigmentation
Sox9	11	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | nervous system | reproductive | respiratory | skeleton
Spns2	11	behavior | cardiovascular | hearing/vestibular/ear | hematopoietic | homeostasis | immune | pigmentation | skeleton | vision/eye
Spry2	14	craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | skeleton
Sptbn1	11	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | integument | liver/biliary | mortality/aging | muscle | neoplasm | nervous system | renal/urinary | reproductive
Sptbn4	7	hearing/vestibular/ear
Srrm4	5	behavior | hearing/vestibular/ear | nervous system
st	UN	behavior | craniofacial | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | reproductive | skeleton
Stim2	5	behavior | hearing/vestibular/ear | homeostasis | nervous system | reproductive | vision/eye
Stk36	1	craniofacial | growth/size/body | hearing/vestibular/ear | immune | mortality/aging | nervous system | reproductive
Strc	2	hearing/vestibular/ear | nervous system
Sun1	5	behavior | cardiovascular | endocrine/exocrine | hearing/vestibular/ear | homeostasis | nervous system | reproductive | vision/eye
Supv3l1	10	adipose | behavior | cardiovascular | cellular | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | mortality/aging | muscle | respiratory | skeleton
sy	18	behavior | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | skeleton
Syne4	7	hearing/vestibular/ear | nervous system
Synj2	17	hearing/vestibular/ear | nervous system
Tbx1	16	cardiovascular | craniofacial | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune
Tbx10	19	behavior | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | integument | mortality/aging | nervous system | pigmentation | vision/eye
Tbx15	3	craniofacial | growth/size/body | hearing/vestibular/ear | skeleton
Tcf15	2	behavior | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | muscle | respiratory | skeleton
Tcof1	18	behavior | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | respiratory | skeleton | vision/eye
Tecta	9	hearing/vestibular/ear | nervous system
Tectb	19	hearing/vestibular/ear | nervous system
Tent4a	13	behavior | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | liver/biliary | reproductive | skeleton
Tfap2a	13	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | skeleton | vision/eye
Tg(ACTB-Edn1)1398Clou	UN	craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | skeleton
Tg(ACTB-Edn1)1416Clou	UN	craniofacial | growth/size/body | hearing/vestibular/ear | skeleton
Tg(ACTFLPe)9205Dym	UN	
Tg(AMY1C)9257Mm	18	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | respiratory | skeleton | taste/olfaction | vision/eye
Tg(Atoh1-Clrn1)#Kuna	UN	
Tg(Atoh1-cre)1Bfri	UN	
Tg(Atoh1-cre/Esr1*)14Fsh	UN	
Tg(Atoh1-ptxA,-mCherry)1Cayo	UN	cellular | hearing/vestibular/ear | nervous system
Tg(BAC144D14)5D3Masu	UN	adipose | behavior | growth/size/body | hearing/vestibular/ear | homeostasis | nervous system
Tg(CAG-Bmp4,-EGFP)1Ypc	UN	cellular | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | skeleton | vision/eye
Tg(CAG-cat,-Ptpn11*Q97R)1Rbns	UN	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | homeostasis | integument | liver/biliary | mortality/aging | muscle | respiratory | skeleton | vision/eye
Tg(CAG-cre)13Miya	UN	
Tg(CAG-cre/ERT2)F34Fmr	UN	
Tg(CAG-Diap3)924Lesp	UN	cardiovascular | hearing/vestibular/ear | mortality/aging | nervous system
Tg(CAG-Diaph3)771Lesp	UN	cardiovascular | hearing/vestibular/ear | mortality/aging | nervous system
Tg(CAG-Ptafr)1Tksh	UN	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | limbs/digits/tail | neoplasm | pigmentation | respiratory
Tg(CAG-Tfb1m)AGsha	UN	hearing/vestibular/ear | nervous system
Tg(Cd4-cre)1Cwi	UN	immune
Tg(CMV-cre)1Cgn	X	
Tg(Col1a1-cre)1Bek	UN	
Tg(Col1a1-tTA)139Niss	UN	
Tg(Col2a1-cre)1Bhr	UN	craniofacial | skeleton
Tg(Dct-Grm1)ESzc	UN	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | immune | integument | limbs/digits/tail | neoplasm | pigmentation | vision/eye
Tg(Dvl2*K446M/EGFP)5Awb	UN	
Tg(Dvl2/EGFP)2Awb	UN	
Tg(EIF1AX-Il31ra)1Jagr	UN	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | vision/eye
Tg(EIIa-cre)C5379Lmgd	UN	
Tg(Fgf15-cre)1Hisa	UN	
Tg(Gdf5-cre-ALPP)1Kng	UN	
Tg(Gfap-GFAP*R239H)60TMIke	UN	behavior | hearing/vestibular/ear | nervous system
Tg(Hoxb1-cre)r4Mist	UN	
Tg(IGF1)1Jdg	UN	craniofacial | growth/size/body | hearing/vestibular/ear | homeostasis | integument | neoplasm
Tg(JUP)4Pac	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation
Tg(JUP)9Pac	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation
Tg(JUP)21Pac	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation
Tg(JUP)45Pac	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation
Tg(KRT5-cre)1Tak	UN	behavior | cellular | endocrine/exocrine | integument
Tg(KRT5-cre)5132Jlj	UN	
Tg(KRT5-Terf2)PMBlas	X	cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | mortality/aging | neoplasm | pigmentation
Tg(KRT5-Terf2)PNBlas	UN	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | pigmentation
Tg(KRT5-Terf2)POBlas	UN	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | neoplasm | pigmentation
Tg(KRT14-cre)1Efu	UN	
Tg(KRT14-cre)8Brn	UN	
Tg(KRT14-cre/ERT2)1Ipc	UN	
Tg(KRT14-cre/ERT)20Efu	UN	
Tg(KRT14-Edn3)1Takk	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | neoplasm | pigmentation
Tg(KRT14-Il7)1Tsk	UN	craniofacial | growth/size/body | hearing/vestibular/ear | immune | integument | mortality/aging | reproductive | vision/eye
Tg(KRT14-Tslp)1Pcn	UN	craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | liver/biliary
Tg(KRT16)10Cou	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument
Tg(Lck-Il31)1Jagr	UN	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | vision/eye
Tg(Mitf-cre)7114Gsb	UN	growth/size/body | vision/eye
Tg(Mpz-cre)1Brn	UN	
Tg(Mpz-cre)2Brn	UN	
Tg(Mpz-cre)94Imeg	UN	
Tg(Msx2)1Rem	UN	craniofacial | hearing/vestibular/ear | integument | skeleton | vision/eye
Tg(Mt1-HGFSF)#Lmb	UN	craniofacial | growth/size/body | hearing/vestibular/ear | homeostasis | immune | integument | neoplasm | pigmentation | reproductive
Tg(Mx1-cre)1Cgn	10	
Tg(Myl1-lacZ)1Ibdml	UN	
Tg(Nes-cre)1Atp	UN	
Tg(Nes-cre)1Kln	12	adipose | behavior | growth/size/body | homeostasis
Tg(Neurog1-cre)1Jejo	UN	
Tg(Otog-cre)1Ugds	UN	
Tg(Pax2-cre)1Akg	UN	
Tg(Pax2-cre)1Dje	UN	
Tg(Pcp2-cre)2Mpin	UN	
Tg(Pgk1-cre)1Lni	4	
Tg(Postn-cre)1Sjc	UN	
Tg(Pou4f3-cre)1Devet	UN	
Tg(Pres-cre)1Jnz	UN	
Tg(Prnp-rtTA2S*M2)#Rkhu	UN	
Tg(Rb1)1Blg	UN	
Tg(RIP1-Neurod1)1Jle	UN	
Tg(RP24-180N9)2Kjn	UN	hearing/vestibular/ear
Tg(Shh)#Dje	UN	behavior | cellular | hearing/vestibular/ear | nervous system
Tg(SMN2)11Tro	UN	
Tg(SMN2)46Tro	UN	
Tg(SMN2)#Ahmb	UN	
Tg(SMN2*delta7)4299Ahmb	UN	
Tg(SOD1)3Cje	UN	cardiovascular | hearing/vestibular/ear
Tg(Sox10-cre)1Wdr	UN	
Tg(Tcfap2a-cre)1Will	UN	
Tg(Tek-cre)1Ywa	5	growth/size/body | hearing/vestibular/ear | nervous system
Tg(tetO-FMR1*,-EGFP)#Rkhu	UN	
Tg(tetO-HTR4*D100A)2Niss	UN	
Tg(tetO-SMN2,-luc)#aAhmb	UN	
Tg(Tgfa)1Efu	UN	cellular | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | immune | integument | limbs/digits/tail | neoplasm | renal/urinary | reproductive | vision/eye
Tg(Tyr-HRAS*G12V)#Acc	UN	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | nervous system | pigmentation | vision/eye
Tg(Venus/SOX10*)55Kein	UN	behavior | digestive/alimentary | hearing/vestibular/ear | mortality/aging | nervous system | pigmentation
Tgfb2	1	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | limbs/digits/tail | mortality/aging | muscle | nervous system | renal/urinary | reproductive | respiratory | skeleton | vision/eye
Tgif1	17	behavior | cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | homeostasis | immune | mortality/aging | nervous system | reproductive | skeleton
thd	1	behavior | hearing/vestibular/ear
Thra	11	cardiovascular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | nervous system
Thrb	14	behavior | cardiovascular | cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | limbs/digits/tail | mortality/aging | muscle | neoplasm | nervous system | respiratory | skeleton
Tim	4	behavior | hearing/vestibular/ear | reproductive | vision/eye
Tm26	UN	behavior | hearing/vestibular/ear | integument | pigmentation
Tmc1	19	hearing/vestibular/ear | nervous system
Tmc1m1	2	
Tmc1m2	11	
Tmc1m3	12	
Tmc1m4	5	
Tmc2	2	hearing/vestibular/ear | nervous system
Tmco6	18	hearing/vestibular/ear | mortality/aging
Tmem30b	12	cardiovascular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | integument | pigmentation | renal/urinary | reproductive | vision/eye
Tmem51	4	behavior | cardiovascular | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | nervous system | vision/eye
Tmem145	7	hearing/vestibular/ear
tmgc20	15	behavior | hearing/vestibular/ear
tmgc27	UN	craniofacial | growth/size/body | hearing/vestibular/ear | nervous system
tmgc36	19	hearing/vestibular/ear | vision/eye
tmgc37	7	hearing/vestibular/ear
tmgc38	7	behavior | hearing/vestibular/ear | integument
tmgc42	UN	cellular | hearing/vestibular/ear | nervous system
tmgc44	7	behavior | hearing/vestibular/ear
tmgc46	16	hearing/vestibular/ear
tmgc47	X	digestive/alimentary | hearing/vestibular/ear | reproductive
tmgc52	19	hearing/vestibular/ear
tmgc53	10	hearing/vestibular/ear
tmgc54	10	hearing/vestibular/ear
tmgc59	19	hearing/vestibular/ear
tmgc60	UN	hearing/vestibular/ear
tmgc63	UN	hearing/vestibular/ear
tmgc64	UN	hearing/vestibular/ear
tmgc65	UN	hearing/vestibular/ear
tmgc66	UN	hearing/vestibular/ear
Tmie	9	behavior | hearing/vestibular/ear
tmm	UN	hearing/vestibular/ear | nervous system
Tmprss2	16	hearing/vestibular/ear | homeostasis
Tmprss3	17	behavior | cellular | hearing/vestibular/ear | nervous system
Tmtc4	14	cellular | hearing/vestibular/ear | homeostasis | nervous system
Tnfrsf9	4	cellular | hematopoietic | immune
Tnfrsf11b	15	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | mortality/aging | skeleton
Tomt	7	behavior | growth/size/body | hearing/vestibular/ear | nervous system
Tox	4	behavior | growth/size/body | hearing/vestibular/ear | nervous system | skeleton
Tpo	12	endocrine/exocrine | growth/size/body | hearing/vestibular/ear
Tprn	2	hearing/vestibular/ear | nervous system
Traf6	2	cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | skeleton | vision/eye
Tram2	1	behavior | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | limbs/digits/tail | skeleton
Triobp	15	hearing/vestibular/ear | nervous system
Trp53	11	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | pigmentation
Trp73	4	behavior | cardiovascular | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | homeostasis | immune | mortality/aging | neoplasm | nervous system | reproductive | respiratory | skeleton | vision/eye
Trpa1	1	behavior | hearing/vestibular/ear | integument | taste/olfaction
Trpv4	5	behavior | hearing/vestibular/ear | integument
Tshr	12	cellular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | nervous system | vision/eye
Tshz1	18	behavior | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | mortality/aging | respiratory | skeleton
Tspan12	6	cardiovascular | hearing/vestibular/ear | vision/eye
Tssk4	14	behavior | hearing/vestibular/ear | vision/eye
Ttc26	6	behavior | cellular | craniofacial | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | reproductive | skeleton | vision/eye
Ttll1	15	cellular | growth/size/body | hearing/vestibular/ear | immune | reproductive | respiratory
Tub	7	adipose | behavior | cardiovascular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | immune | liver/biliary | nervous system | pigmentation | vision/eye
Twist2	1	adipose | behavior | cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | liver/biliary | mortality/aging | muscle | skeleton | vision/eye
Twsg1	17	behavior | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | respiratory | skeleton | vision/eye
Tyr	7	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation | vision/eye
Tyrp1	4	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation | skeleton
Ube2g1	11	cardiovascular | hearing/vestibular/ear | limbs/digits/tail | liver/biliary | reproductive | skeleton
Ube2w	1	growth/size/body | hearing/vestibular/ear | homeostasis | skeleton
Ube3b	5	behavior | growth/size/body | hearing/vestibular/ear | homeostasis | immune | mortality/aging | nervous system | reproductive | vision/eye
Ubiad1	4	behavior | hearing/vestibular/ear | integument | mortality/aging | pigmentation | vision/eye
Ubtf	11	cardiovascular | embryo | hearing/vestibular/ear | homeostasis | mortality/aging | nervous system | vision/eye
Ucn	5	behavior | hearing/vestibular/ear | nervous system
Ufde	UN	craniofacial | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | reproductive
Ulk4	9	cardiovascular | cellular | craniofacial | growth/size/body | hearing/vestibular/ear | immune | mortality/aging | nervous system | respiratory | skeleton
Ush1c	7	behavior | hearing/vestibular/ear | nervous system
Ush1g	11	behavior | hearing/vestibular/ear | nervous system
Ush2a	1	hearing/vestibular/ear | nervous system | vision/eye
Usp53	3	behavior | hearing/vestibular/ear | homeostasis | integument | nervous system | skeleton
Ust	10	behavior | hearing/vestibular/ear | mortality/aging
uwl	15	craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | pigmentation | vision/eye
Vangl1	3	hearing/vestibular/ear | nervous system
Vangl2	1	embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | nervous system
Varc	10	behavior | hearing/vestibular/ear | immune
vc	4	behavior | growth/size/body | hearing/vestibular/ear | mortality/aging | muscle | reproductive
Vdr	15	cellular | hearing/vestibular/ear | hematopoietic | immune | integument | skeleton
Vgll4	6	cardiovascular | cellular | growth/size/body | hearing/vestibular/ear | mortality/aging | muscle
Vng	5	craniofacial | growth/size/body | hearing/vestibular/ear
Vps25	11	cardiovascular | cellular | craniofacial | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | skeleton
Wars2	3	adipose | cardiovascular | growth/size/body | hearing/vestibular/ear | muscle
Wbp2	11	behavior | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | nervous system
Wdpcp	11	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | nervous system | renal/urinary | respiratory | vision/eye
Wdr1	5	growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | mortality/aging
Wdr19	5	cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | muscle | nervous system | skeleton | vision/eye
Wdr45	X	behavior | cardiovascular | growth/size/body | hearing/vestibular/ear
Wdtc1	4	hearing/vestibular/ear | homeostasis | skeleton
Whl	4	behavior | cardiovascular | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system
Whll	4	behavior | hearing/vestibular/ear
Whrn	4	behavior | hearing/vestibular/ear
Wls	3	adipose | cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | mortality/aging | respiratory | vision/eye
Wnt1	15	behavior | hearing/vestibular/ear | muscle | nervous system
Wnt3a	11	behavior | digestive/alimentary | embryo | growth/size/body | limbs/digits/tail | mortality/aging | nervous system | renal/urinary | skeleton
Wnt5a	14	cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | liver/biliary | mortality/aging | nervous system | renal/urinary | reproductive | respiratory | skeleton
Wnt8a	18	
Wt	UN	behavior | cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | respiratory | taste/olfaction | vision/eye
Xxylt1	16	adipose | growth/size/body | hearing/vestibular/ear | homeostasis | integument
Zcchc14	8	hearing/vestibular/ear
Zdhhc11	13	hearing/vestibular/ear
Zeb1	18	adipose | behavior | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | homeostasis
Zfp24	18	behavior | hearing/vestibular/ear | mortality/aging | nervous system
Zfp119a	17	behavior | hearing/vestibular/ear
Zfp445	9	behavior | hearing/vestibular/ear | homeostasis | mortality/aging | nervous system
Zfp719	7	behavior | hearing/vestibular/ear
Zfyve26	12	behavior | hearing/vestibular/ear
Zic3	X	cardiovascular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | respiratory | skeleton | vision/eye
Zpld1	16	behavior | hearing/vestibular/ear
